System,Name,Year,ROM Name,Players,Joystick Input,Other Input,Buttons,Vertical,Manufacturers,Player Legends 2,Retro Arcade 2 Elites,Other CoinOps
arcade,Violence Fight,1989,skysmash,2,8 way,none,2,VERTICAL,Nihon System,No,No,Yes
arcade,Violent Storm,1993,skysoldr,4,8 way,none,2,VERTICAL,Alpha Denshi Co. / SNK of America/Romstar license,Yes,Yes,Maybe
arcade,Viper Phase 1,1995,slapshot,2,8 way,none,3,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Virtua Cop,1994,snakjack,2,trackball,lightgun,1,HORIZONTAL,Bally/Sente,No,No,Yes
arcade,Virtua Fighter,1993,snakepit,2,8 way,none,1,HORIZONTAL,Bally/Sente / Bally Sente,No,Yes,Maybe
arcade,Virtua Fighter 2,1994,socbrawlh,2,8 way,none,4,HORIZONTAL,SNK,No,No,Yes
arcade,Virtua Racing,1992,sokonuke,1,8 way,pedal / paddle,1,HORIZONTAL,Sammy Industries,Yes,Yes,Maybe
arcade,Volfied,1989,solarfox,2,4 way,none,2,VERTICAL,Bally Midway,No,No,Yes
arcade,Voltage Fighter: Gowcaizer,1995,solarq,2,4 way,none,4,HORIZONTAL,Cinematronics,No,No,Yes
arcade,Vs. Atari R.B.I. Baseball,1986,amazon,2,8 way,none,2,VERTICAL,Nichibutsu,No,No,Yes
arcade,Vs. Dr. Mario,1990,solfigtr,2,8 way,none,3,HORIZONTAL,Taito,No,No,Yes
arcade,Vs. Duck Hunt,1985,sblast2b,1,8 way,lightgun,6,HORIZONTAL,bootleg,No,No,Yes
arcade,Vs. Excitebike,1984,sonicbom,2,8 way,none,3,VERTICAL,SEGA,No,No,Yes
arcade,Vs. Hogan's Alley,1985,souledge,1,8 way,lightgun,4,HORIZONTAL,Namco,No,No,Yes
arcade,Vs. Ice Climber,1984,spaceace,2,8 way,none,1,HORIZONTAL,Cinematronics,No,No,Yes
arcade,Vs. Super Mario Bros.,1986,schaser,2,4 way,none,1,VERTICAL,Taito,No,No,Yes
arcade,Vs. T.K.O. Boxing,1987,spacduel,2,4 way,none,3,HORIZONTAL,Atari,No,No,Yes
arcade,Vs. The Goonies,1986,sdungeon,2,twin stick,none,0,VERTICAL,Taito,No,No,Yes
arcade,Vulgus,1984,spacefb,2,4 way,none,2,VERTICAL,Nintendo,Yes,Yes,Maybe
arcade,WEC Le Mans 24,1986,spacefury,1,4 way,pedal / paddle,2,HORIZONTAL,SEGA,No,No,Yes
arcade,WWF Superstars,1989,spaceod,2,8 way,none,2,VERTICAL,SEGA,Yes,Yes,Maybe
arcade,WWF WrestleFest,1991,panic,4,4 way,none,2,VERTICAL,Universal,Yes,Yes,Maybe
arcade,WWF: Wrestlemania,1995,sraider,2,4 way,none,1,VERTICAL,Universal,Yes,Yes,Maybe
arcade,Waku Waku 7,1996,spacewar,2,4 way,none,3,HORIZONTAL,Cinematronics,No,Yes,Maybe
arcade,War Gods,1995,spatter,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,War of the Worlds,1981,spec2k,1,8 way,none,2,VERTICAL,Yona Tech,No,No,Yes
arcade,Wardner,1987,speedrcr,2,analog,none,4,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Warlords,1980,spelunkr,4,8 way,paddle,2,HORIZONTAL,Irem / licensed from Broderbund,No,No,Yes
arcade,Warp & Warp,1981,splat,2,twin stick,none,0,HORIZONTAL,Williams,No,No,Yes
arcade,Warrior,1979,sprint1,2,analog,none,5,HORIZONTAL,Atari / Kee Games,No,No,Yes
arcade,Warrior Blade: Rastan Saga Episode 3,1991,sprint2,2,analog,none,6,HORIZONTAL,Atari / Kee Games,No,Yes,Maybe
arcade,Warriors of Fate,1992,spyhunt2,3,analog,none,7,HORIZONTAL,Bally Midway,Yes,Yes,Maybe
arcade,Water Ski,1983,squash,2,8 way,none,2,HORIZONTAL,Gaelco / Itisa,No,Yes,Maybe
arcade,Wayne Gretzky's 3D Hockey,1996,stkclmns,4,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Welltris,1991,stakwin,2,8 way,none,4,HORIZONTAL NEOGEO,Saurus,No,No,Yes
arcade,Whizz,1989,stakwin2,2,8 way,none,4,HORIZONTAL NEOGEO,Saurus,No,No,Yes
arcade,Wild Fang,1989,starcas,2,4 way,none,2,HORIZONTAL,Cinematronics,Yes,Yes,Maybe
arcade,Wild West C.O.W.-Boys of Moo Mesa,1992,starhawk,4,8 way,none,4,HORIZONTAL,Cinematronics,Yes,Yes,Maybe
arcade,Wild Western,1982,starjack,2,8 way,none,2,VERTICAL,SEGA,No,No,Yes
arcade,Willow,1989,stonebal,2,8 way,none,3,HORIZONTAL,Art & Magic,Yes,Yes,Maybe
arcade,Windjammers,1994,stratab,2,trackball,none,2,VERTICAL,Strata/Incredible Technologies,Yes,Yes,Maybe
arcade,Wing Force,1993,stratvox,2,4 way,none,1,VERTICAL,Sun Electronics / Taito,No,No,Yes
arcade,Wing War,1994,sfa3b,1,8 way,pedal / stick,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Wiz,1985,sfz2al,2,8 way,none,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Wizard Fire,1992,sfootbal,2,analog,none,1,HORIZONTAL,Bally/Sente,Yes,Yes,Maybe
arcade,Wizard of Wor,1980,stg,2,8 way,none,3,VERTICAL,Athena / Tecmo,Yes,No,Maybe
arcade,Wonder Boy,1986,scessjoe,2,4 way,none,2,HORIZONTAL,Taito / Wave,Yes,Yes,Maybe
arcade,"Wonder Boy 3: Monster Lair (set 6, World, System 16B)",1988,ssriders,2,8 way,none,2,HORIZONTAL,Konami,No,Yes,Maybe
arcade,Wonder Boy in Monster Land,2009,sb2003,2,8 way,none,4,HORIZONTAL,Limenko,Yes,Yes,Maybe
arcade,Wonder Momo,1987,supbtime,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Wonder Planet,1987,spdodgeb,2,8 way,none,2,HORIZONTAL,Technos Japan,No,No,Yes
arcade,World Class Bowling Deluxe,1999,suprglob,2,8 way,trackball,2,VERTICAL,Epos Corporation,No,No,Yes
arcade,World Heroes,1992,shimpact,2,8 way,none,1,HORIZONTAL,Midway,No,Yes,Maybe
arcade,World Heroes 2,1993,smooncrs,2,4 way,none,1,VERTICAL,bootleg / Gremlin,No,No,Yes
arcade,World Heroes 2 Jet,1994,superpacm,2,4 way,none,1,VERTICAL,Namco / Bally Midway license,No,No,Yes
arcade,World Heroes Perfect,1995,sranger,2,8 way,none,2,HORIZONTAL,SunA,Yes,Yes,Maybe
arcade,World Rally,1993,srdarwin,2,8 way,paddle / dial,2,VERTICAL,Data East,Yes,Yes,Maybe
arcade,World Rally 2: Twin Racing,1995,ssideki,2,8 way,paddle,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,World Wars,1987,ssideki2,2,8 way,positional,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,"Wrestle War (set 3, World)",1989,sslam,2,8 way,none,3,HORIZONTAL,Playmark,No,No,Yes
arcade,Wyvern F-0,1985,sstingry,2,8 way,none,2,VERTICAL,Alpha Denshi Co.,No,No,Yes
arcade,X Multiply,1989,suprtrio,2,8 way,none,3,HORIZONTAL,Gameace,Yes,Yes,Maybe
arcade,X-Men,1992,svolley,4,8 way,none,2,HORIZONTAL,V-System Co.,Yes,Yes,Maybe
arcade,X-Men Vs. Street Fighter,1996,sxevious,2,8 way,none,2,VERTICAL,Namco,Yes,Yes,Maybe
arcade,X-Men: Children of the Atom,1994,superx,2,8 way,none,4,VERTICAL,Dooyong / NTC license,Yes,Yes,Maybe
arcade,XII Stag,2002,ssoldier,4,8 way,none,6,HORIZONTAL,Irem America,No,No,Yes
arcade,Xain'd Sleena,1986,suratk,2,8 way,none,2,HORIZONTAL,Konami,Yes,Yes,Maybe
arcade,Xenophobe,1987,survarts,3,8 way,none,6,HORIZONTAL,Sammy,Yes,Yes,Maybe
arcade,Xevious,1982,gogomile,2,8 way,none,1,HORIZONTAL,Fuuki,Yes,Yes,Maybe
arcade,Xevious 3D/G,1995,syvalion,4,trackball,none,1,HORIZONTAL,Taito,No,No,Yes
arcade,Xexex,1991,thoop2,2,8 way,none,3,HORIZONTAL,Gaelco,Yes,Yes,Maybe
arcade,Xexex,1991,tagteam,2,8 way,none,2,VERTICAL,Technos Japan / Data East,No,No,Yes
arcade,Xybots,1987,tailg,2,analog,none,2,HORIZONTAL,Cinematronics,No,No,Yes
arcade,Yie Ar Kung-Fu,1985,cupfinal,2,8 way,none,4,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Youjyuden,1986,pwrgoal,2,8 way,none,4,HORIZONTAL,Taito,No,No,Yes
arcade,Zaxxon,1982,tangtang,2,8 way,none,2,HORIZONTAL,ESD,Yes,Yes,Maybe
arcade,Zed Blade,1994,targ,2,4 way,none,1,HORIZONTAL,Exidy,No,No,Yes
arcade,Zektor,1982,wc90,1,8 way,dial,2,HORIZONTAL,Tecmo,No,No,Yes
arcade,Zero Gunner 2,2001,twsoc96,2,8 way,none,4,HORIZONTAL NEOGEO,Tecmo,No,Yes,Maybe
arcade,Zero Wing,1989,tmnt,2,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Zing Zing Zip,1992,tmnt2,2,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Zintrick,1996,temptube,2,analog,none,2,VERTICAL,hack / Duncan Brown,No,No,Yes
arcade,Zombie Raid,1995,tetrisp,2,8 way,lightgun,5,HORIZONTAL,Jaleco / BPS,No,No,Yes
arcade,Zoo Keeper,1982,tetrisp2,2,8 way,none,3,HORIZONTAL,"Jaleco / Tetris Company, The",Yes,Yes,Maybe
arcade,Zupapa!,2001,thief,2,4 way,none,0,HORIZONTAL,Pacific Novelty,No,No,Yes
arcade,Zwackery,1984,3stooges,1,8 way,dial,1,HORIZONTAL,Mylstar,No,No,Yes
arcade,Zzyzzyxx,1982,tceptor,2,analog,none,4,HORIZONTAL,Namco,No,No,Yes
megadrive,Castlevania: Bloodlines,1994,thunderx,1,8 way,unknown,2,HORIZONTAL,Konami,No,Yes,Maybe
megadrive,Contra: Hard Corps,1994,thndrx2,2,8 way,unknown,2,HORIZONTAL,Konami,Yes,Yes,Maybe
megadrive,Disney's Aladdin,1993,tdragon,1,8 way,unknown,2,VERTICAL,NMK / Tecmo license,No,Yes,Maybe
megadrive,Disney's Castle of Illusion Starring Mickey Mouse,1990,tdragon2,1,8 way,unknown,3,VERTICAL,NMK,No,Yes,Maybe
megadrive,Earthworm Jim,1994,tfrceac,1,8 way,unknown,3,HORIZONTAL,Technosoft / SEGA,No,Yes,Maybe
megadrive,Ecco the Dolphin,1992,theroes,1,8 way,unknown,4,HORIZONTAL,Primetek Investments,Yes,Yes,Maybe
megadrive,Gunstar Heroes,1993,thoop,2,8 way,unknown,2,HORIZONTAL,Gaelco,Yes,Yes,Maybe
megadrive,NHL Hockey '94,1993,thndzone,4,8 way,unknown,2,HORIZONTAL,Data East,No,Yes,Maybe
megadrive,"Revenge of Shinobi, The",1990,timetunl,1,4 way,unknown,1,HORIZONTAL,Taito,Yes,Yes,Maybe
megadrive,Rocket Knight Adventures,1993,tinstar,1,twin stick,unknown,2,HORIZONTAL,Taito,No,Yes,Maybe
megadrive,Shinobi 3: Return of the Ninja Master,1993,tinklpit,1,8 way,unknown,3,HORIZONTAL,Namco,Yes,Yes,Maybe
megadrive,Sonic CD,1993,titlef,1,twin stick,unknown,0,HORIZONTAL,SEGA,No,Yes,Maybe
megadrive,Sonic the Hedgehog,1991,toki,1,8 way,unknown,2,HORIZONTAL,TAD Corporation / Tad Corporation,Yes,Yes,Maybe
megadrive,Sonic the Hedgehog 2,1992,tokisens,2,8 way,unknown,2,VERTICAL,SEGA,Yes,Yes,Maybe
megadrive,Sonic the Hedgehog 3,1994,tpgolf,2,8 way,unknown,4,HORIZONTAL NEOGEO,SNK,No,Yes,Maybe
megadrive,Streets of Rage,1991,trstar,2,8 way,unknown,4,HORIZONTAL,Taito,No,Yes,Maybe
megadrive,Streets of Rage 2,1992,topspeed,2,analog,unknown,4,HORIZONTAL,Taito,Yes,Yes,Maybe
megadrive,Streets of Rage 3,1997,toppyrap,2,8 way,unknown,3,HORIZONTAL,SemiCom,No,Yes,Maybe
megadrive,ToeJam & Earl,1992,tturf,2,8 way,unknown,3,HORIZONTAL,SEGA / Sunsoft,No,Yes,Maybe
n64,F-Zero X,1998,tkdensho,4,8 way,unknown,4,HORIZONTAL,Tecmo,No,Yes,Maybe
n64,Mario Kart 64,1997,todruaga,4,4 way,unknown,1,VERTICAL,Namco,No,Yes,Maybe
n64,Star Fox 64,1997,transfrm,4,8 way,unknown,2,HORIZONTAL,SEGA,No,Yes,Maybe
n64,Super Mario 64,1996,tricktrp,1,8 way,unknown,2,VERTICAL,Konami,No,Yes,Maybe
psp,Ultimate Ghosts'n Goblins,2006,trckydoc,1,8 way,unknown,2,HORIZONTAL,Tecfri,No,Yes,Maybe
psx,Castlevania: Symphony of the Night,1997,triothep,1,8 way,unknown,3,HORIZONTAL,Data East,No,Yes,Maybe
snes,Axelay,1992,tubep,1,8 way,unknown,1,HORIZONTAL,Nichibutsu / Fujitek,Yes,Yes,Maybe
snes,Contra 3: The Alien Wars,1992,turbofrc,2,8 way,unknown,1,VERTICAL,Video System Co.,Yes,Yes,Maybe
snes,Demon's Crest,1994,turtship,1,8 way,unknown,3,HORIZONTAL,Philko / Sharp Image license,No,Yes,Maybe
snes,Disney's Aladdin,1993,turtles,1,4 way,unknown,1,VERTICAL,Konami / Stern Electronics license,Yes,Yes,Maybe
snes,Donkey Kong Country,1994,twinactn,2,8 way,unknown,2,HORIZONTAL,Afega,Yes,Yes,Maybe
snes,Donkey Kong Country 2: Diddy's Kong Quest,1995,tbyahhoo,2,8 way,unknown,3,HORIZONTAL,Konami,Yes,Yes,Maybe
snes,F-Zero,1992,tcobra2,1,8 way,unknown,4,VERTICAL,Taito,Yes,Yes,Maybe
snes,Final Fight 2,1993,twinfalc,2,8 way,unknown,2,HORIZONTAL,Philko / Poara Enterprises license,Yes,Yes,Maybe
snes,Final Fight 3,1995,twinhawk,2,8 way,unknown,2,VERTICAL,Taito,No,Yes,Maybe
snes,International Superstar Soccer Deluxe,1995,twinqix,4,8 way,unknown,4,HORIZONTAL,Taito,No,Yes,Maybe
snes,"Legend of Zelda, The: A Link to the Past",1992,twinbee,1,8 way,unknown,2,VERTICAL,Konami,Yes,Yes,Maybe
snes,Mega Man X,1994,twinkle,1,8 way,unknown,3,HORIZONTAL,SemiCom / Tirano,Yes,Yes,Maybe
snes,Mega Man X2,1995,twinspri,1,8 way,unknown,4,HORIZONTAL NEOGEO,ADK / SNK,No,Yes,Maybe
snes,Mega Man X³,1996,earthjkr,1,8 way,unknown,2,VERTICAL,Visco,Yes,Yes,Maybe
snes,Ninja Warriors,1994,vball,1,8 way,unknown,2,HORIZONTAL,Technos Japan / SPS,Yes,Yes,Maybe
snes,Pocky & Rocky,1993,dangar,2,8 way,unknown,3,VERTICAL,Nichibutsu,Yes,Yes,Maybe
snes,Pocky & Rocky 2,1994,ssideki4,2,8 way,unknown,4,HORIZONTAL NEOGEO,SNK,No,Yes,Maybe
snes,Pop'n TwinBee,1993,utoukond,2,8 way,unknown,3,HORIZONTAL,Banpresto / Tsuburaya Productions,No,Yes,Maybe
snes,Pop'n TwinBee: Rainbow Bell Adventures,1994,ultraman,2,8 way,unknown,3,HORIZONTAL,Banpresto / Bandai,No,Yes,Maybe
snes,R-Type 3: The Third Lightning,1994,umanclub,2,8 way,unknown,2,HORIZONTAL,Banpresto / Tsuburaya Productions,Yes,Yes,Maybe
snes,Super Castlevania 4,1991,undefeat,1,8 way,unknown,6,VERTICAL,G.Rev,Yes,Yes,Maybe
snes,Super Ghouls'n Ghosts,1991,uniwars,1,4 way,unknown,1,VERTICAL,Irem,Yes,Yes,Maybe
snes,Super Mario All-Stars,1993,valkyrie,2,8 way,unknown,3,VERTICAL,Namco,Yes,Yes,Maybe
snes,Super Mario Kart,1992,valtric,2,8 way,unknown,2,VERTICAL,NMK / Jaleco license,No,Yes,Maybe
snes,Super Mario World,1991,vamphalf,2,8 way,unknown,4,HORIZONTAL,Danbi / F2 System,Yes,Yes,Maybe
snes,Super Mario World 2: Yoshi's Island,1995,vandyke,1,8 way,unknown,2,VERTICAL,UPL,Yes,Yes,Maybe
snes,Super Metroid,1994,vangrd2,1,8 way,unknown,2,VERTICAL,SNK,Yes,Yes,Maybe
snes,Super Punch-Out!!,1994,vastar,1,8 way,unknown,2,VERTICAL,Orca / Sesame Japan license,Yes,Yes,Maybe
snes,Super Star Wars,1992,vendetta,1,8 way,unknown,2,HORIZONTAL,Konami,Yes,Yes,Maybe
snes,Super Star Wars: Return of the Jedi,1994,vindctr2,1,8 way,unknown,4,HORIZONTAL,Atari Games,Yes,Yes,Maybe
snes,Super Star Wars: The Empire Strikes Back,1993,viofight,1,8 way,unknown,3,HORIZONTAL,Taito,Yes,Yes,Maybe
snes,Wild Guns,1995,vcop,2,lightgun,unknown,1,HORIZONTAL,SEGA,Yes,Yes,Maybe
snes,Zombies Ate My Neighbors,1993,volfied,2,8 way,unknown,1,VERTICAL,Taito,Yes,Yes,Maybe
,,,gowcaizr,4,8 way,,,HORIZONTAL NEOGEO,Technos Japan,,,
,,,rbibb,2,8 way,,,HORIZONTAL,Namco,,,
,,,drmario,2,8 way,,,HORIZONTAL,Nintendo,,,
,,,duckhunt,1,lightgun,,,HORIZONTAL,Nintendo,,,
,,,excitebk,2,8 way,,,HORIZONTAL,Nintendo,,,
,,,hogalley,1,lightgun,,,HORIZONTAL,Nintendo,,,
,,,iceclimb,2,8 way,,,HORIZONTAL,Nintendo,,,
,,,suprmrio,2,8 way,,,HORIZONTAL,Nintendo,,,
,,,tkoboxng,2,8 way,,,HORIZONTAL,Namco / Data East,,,
,,,goonies,2,8 way,,,HORIZONTAL,Konami,,,
,,,wargods,6,8 way,,,HORIZONTAL,Midway,,,
,,,wotw,2,4 way,,,HORIZONTAL,Cinematronics,,,
,,,warpwarp,1,4 way,,,VERTICAL,Namco,,,
,,,warrior,1,8 way,,,HORIZONTAL,Vectorbeam,,,
,,,wg3dh,4,8 way,,,HORIZONTAL,Atari Games,,,
,,,welltris,2,8 way,,,HORIZONTAL,Video System Co.,,,
,,,whizz,2,8 way,,,HORIZONTAL,Philko,,,
,,,wwestern,2,twin stick,,,VERTICAL,Taito,,,
,,,wingforc,2,8 way,,,VERTICAL,A.I / Atlus license,,,
,,,wingwar,7,analog,,,HORIZONTAL,SEGA,,,
,,,wiz,2,8 way,,,VERTICAL,Seibu Kaihatsu,,,
,,,wndrmomo,2,4 way,,,HORIZONTAL,Namco,,,
,,,wndrplnt,2,8 way,,,VERTICAL,Data East,,,
,,,wh2,4,8 way,,,HORIZONTAL NEOGEO,ADK / SNK,,,
,,,wh2j,4,8 way,,,HORIZONTAL NEOGEO,ADK / SNK,,,
,,,worldwar,2,8 way,,,VERTICAL,SNK,,,
,,,wrestwar,3,8 way,,,VERTICAL,SEGA,,,
,,,wyvernf0,3,8 way,,,VERTICAL,Taito,,,
,,,xmen,3,8 way,,,HORIZONTAL,Konami,,,
,,,xiistag,3,8 way,,,VERTICAL,Triangle Service,,,
,,,xexex,2,8 way,,,HORIZONTAL,Konami,,,
,,,youjyudn,2,8 way,,,VERTICAL,Irem,,,
,,,zedblade,4,8 way,,,HORIZONTAL NEOGEO,NMK / Saurus,,,
,,,zektor,2,analog,,,HORIZONTAL,SEGA,,,
,,,zerogu2,6,8 way,,,HORIZONTAL,Psikyo,,,
,,,zingzip,2,8 way,,,VERTICAL,Allumer / Tecmo,,,
,,,zintrckb,4,8 way,,,HORIZONTAL,bootleg,,,
,,,zupapa,4,8 way,,,HORIZONTAL NEOGEO,SNK,,,
,,,zwackery,4,8 way,,,HORIZONTAL,Bally Midway,,,
,,,zzyzzyxx,1,4 way,,,VERTICAL,Cinematronics / Advanced Microcomputer Systems,,,
